age,fnlwgt,education_num,capital_gain,capital_loss,hours_per_week,workclass,education,marital_status,occupation,relationship,race,sex,native_country,income,income_score
52,617021,13,7688,0,40,Federal-gov,Bachelors,Married-civ-spouse,Tech-support,Husband,Black,Male,United-States,>50K,0.981008865172578
33,96480,11,7688,0,40,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K,0.981006821745255
50,43764,16,15024,0,50,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9809837532222593
53,50048,16,7688,0,50,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9809837532222593
34,154120,14,15024,0,60,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9809775655072175
58,349910,15,0,1977,50,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9809603891510361
47,186256,12,15024,0,40,Federal-gov,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9809477261690066
37,109133,14,27828,0,60,Private,Masters,Separated,Exec-managerial,Not-in-family,White,Male,Iran,>50K,0.980906467893978
47,177858,13,27828,0,60,Private,Bachelors,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,United-States,>50K,0.9808974519636686
28,285294,13,15024,0,45,Private,Bachelors,Married-civ-spouse,Sales,Wife,Black,Female,United-States,>50K,0.9808817900469633
48,25468,14,99999,0,50,Private,Masters,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,>50K,0.980870811930123
48,93449,15,99999,0,40,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,Philippines,>50K,0.980862419753326
50,127315,13,15024,0,60,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9808568759260287
57,161662,13,7688,0,60,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9808568759260287
48,254291,13,7298,0,50,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9808568759260287
34,343789,13,7688,0,55,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9808486141409564
53,95864,16,15024,0,50,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,England,>50K,0.980832076391966
45,102308,14,15024,0,60,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.980818918732868
47,102308,14,99999,0,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.980818918732868
47,102628,14,15024,0,55,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.980818918732868
46,102569,14,15024,0,65,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.980818918732868
34,191856,10,7298,0,40,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,>50K,0.9808127159972653
42,34218,15,99999,0,80,Private,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,>50K,0.9808020316932475
57,172654,15,15024,0,50,Self-emp-inc,Prof-school,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K,0.9807975575029415
49,586657,13,7298,0,40,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9807966287882366
43,209544,14,10520,0,50,Local-gov,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,>50K,0.9807829536538238
39,114844,15,99999,0,65,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9807645725273394
58,200042,10,15024,0,40,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9807461209606587
56,109856,13,15024,0,50,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9806769965980472
40,284303,10,7688,0,40,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,>50K,0.9806703777513531
36,174242,15,7298,0,50,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9806529359104362
39,218490,15,15024,0,60,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9806476104015781
41,320984,15,99999,0,65,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9806476104015781
40,202168,15,15024,0,55,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9806476104015781
39,190297,16,99999,0,55,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9806476104015781
35,119098,16,7298,0,40,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.980621961716483
49,393715,13,15024,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9805866969281074
59,349910,13,10605,0,50,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9805866969281074
46,360096,13,15024,0,60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9805866969281074
58,478354,13,99999,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9805866969281074
36,108293,13,0,1977,45,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,>50K,0.9805757594909386
38,185180,15,7688,0,40,State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9805581729319621
46,207022,13,7688,0,40,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9805559347783266
56,205805,13,7688,0,40,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9805559347783266
43,462180,15,99999,0,60,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9805470447842556
43,346081,15,15024,0,50,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9805470447842556
52,418640,14,15024,0,40,Federal-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,Haiti,>50K,0.9805350261700845
56,373593,14,0,1977,60,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,Italy,>50K,0.980530449189004
45,101452,14,15024,0,60,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,England,>50K,0.9804798348228494
53,221722,14,14344,0,50,Local-gov,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,>50K,0.9804334530720036
44,236746,14,10520,0,45,Private,Masters,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,>50K,0.9804156493720787
55,368797,14,0,1977,60,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.980390940656804
45,360393,14,0,1902,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.980390940656804
35,202027,13,27828,0,50,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,>50K,0.9803676829441441
39,376455,15,0,1887,50,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9803524352112496
52,118025,13,99999,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9803434243782121
45,205100,13,15024,0,60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9803434243782121
55,227856,13,7298,0,60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9803434243782121
45,182313,13,7688,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9803434243782121
46,332884,13,7298,0,65,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9803434243782121
50,125417,13,7298,0,65,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9803434243782121
47,246739,13,99999,0,55,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9803434243782121
58,123436,13,7688,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9803434243782121
45,323798,13,7298,0,53,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9803434243782121
47,264052,13,15024,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9803434243782121
55,124771,13,15024,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9803434243782121
57,199847,13,15024,0,60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9803434243782121
57,127728,13,15024,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9803434243782121
50,124963,13,99999,0,55,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9803434243782121
48,237525,13,7688,0,65,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9803434243782121
50,211319,13,7298,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9803434243782121
52,145166,13,15024,0,55,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9803434243782121
48,163706,13,15024,0,70,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9803434243782121
41,106679,14,27828,0,50,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,>50K,0.9803405376001741
44,339346,14,10520,0,60,Local-gov,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,>50K,0.9803182541057608
60,165827,16,7688,0,60,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9803106895566505
40,287008,15,15024,0,55,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,Germany,>50K,0.9803100786988452
44,118212,13,99999,0,70,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9803059485452106
44,153132,13,7688,0,52,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9803059485452106
39,110426,12,15024,0,45,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,>50K,0.9803052439401883
43,180599,15,15024,0,60,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9803032853251222
43,194726,15,15024,0,55,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9803032853251222
50,168212,16,0,1902,65,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9802498079936895
53,195690,16,0,1902,50,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9802498079936895
50,289207,16,0,1902,45,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9802498079936895
47,205068,15,0,1977,60,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9802498079936895
48,276664,16,0,1902,50,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9802498079936895
41,58447,16,7688,0,50,Federal-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9802423724170778
50,158294,15,99999,0,80,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9802291657939626
47,334039,13,7298,0,44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9802184288721731
46,330087,13,15024,0,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9802184288721731
55,229029,13,15024,0,48,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9802184288721731
51,48343,14,7298,0,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9802184103837871
42,252518,15,15024,0,40,Private,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9801913084201808
44,120277,13,99999,0,45,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9801807195493905
42,175943,11,7298,0,35,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,>50K,0.9801578882690614
53,152810,14,0,1977,55,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9801452647094436
51,172046,14,0,1977,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9801452647094436
55,153484,14,0,1977,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9801452647094436
45,125892,14,0,1977,60,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9801452647094436
45,192360,14,0,1902,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9801452647094436
46,138107,14,0,1902,60,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9801452647094436
38,338320,15,0,1977,50,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.980106286630001
45,352094,10,7688,0,40,Federal-gov,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,Guatemala,>50K,0.980105880372076
46,211020,13,15024,0,60,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Germany,>50K,0.9801013687689644
55,98361,13,15024,0,55,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9800917111272056
35,151322,13,15024,0,55,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9800885821943472
34,209768,13,15024,0,60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9800885821943472
35,207819,13,15024,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9800885821943472
55,163083,13,14084,0,45,Private,Bachelors,Separated,Exec-managerial,Not-in-family,White,Male,United-States,>50K,0.9800739433435736
30,207937,15,10520,0,50,Private,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,>50K,0.9800728751260246
52,186303,10,15024,0,55,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,Canada,>50K,0.9800516949661804
31,130057,14,7688,0,60,Federal-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9800469119746928
49,192776,14,0,1977,45,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9800190347953694
51,162238,14,0,1887,47,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9800190347953694
54,215990,14,0,1887,44,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9800190347953694
46,337050,14,0,1977,45,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9800190347953694
53,203967,15,0,1887,40,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9800161186327785
44,206927,13,7688,0,40,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9799965231250681
46,235334,14,99999,0,60,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K,0.9799878118453771
56,188856,13,8614,0,55,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,>50K,0.9799837309650503
53,110977,14,0,1902,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9799588353153683
48,102359,13,7298,0,60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9799226730564784
38,100375,15,99999,0,60,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9798623039491879
38,286405,16,0,1887,50,Local-gov,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9798396555685159
43,188291,15,15024,0,45,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9798294603601668
49,362654,10,15024,0,50,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9798222620659328
56,205601,16,99999,0,70,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9797963847470935
37,121521,15,15024,0,45,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9797848416231347
40,166662,15,15024,0,45,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.9797848416231347
44,167005,13,7688,0,60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9797780248248961
44,198316,13,15024,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.9797780248248961
